tweet_id,author_id,in_response_to_tweet_id,created_at,text,response_tweet_id,inbound,human_reply,intent,clean_text,clean_reply
101574,customer_101574,,2023-10-15 12:00:00,My Amazon Pay balance is not showing up when I try to pay for my grocery order.,101575,True,"Sorry for the glitch! Try signing out and signing back in. If your balance still isn't available at checkout, please send us a DM with your account email. ^DV",Payment Issue,My Amazon Pay balance is not showing up when I try to pay for my grocery order.,"Sorry for the glitch! Try signing out and signing back in. If your balance still isn't available at checkout, please send us a DM with your account email. ^DV"
101576,customer_101576,,2023-10-15 12:00:00,The blender stopped working after just 2 uses. Motor started smoking. What is the warranty process?,101577,True,Safety is our utmost priority. Please discontinue using the blender immediately. DM us your order ID so we can coordinate a return and manufacturer warranty support. ^HN,Product Complaint,The blender stopped working after just 2 uses. Motor started smoking. What is the warranty process?,Safety is our utmost priority. Please discontinue using the blender immediately. DM us your order ID so we can coordinate a return and manufacturer warranty support. ^HN
101578,customer_101578,,2023-10-15 12:00:00,Delivery driver threw my fragile package over the 6-foot fence! Contents are shattered.,101579,True,We hold our delivery partners to high service standards. Please DM us your tracking number and photos of the package so we can escalate this to the dispatch manager. ^ST,Delivery Problem,Delivery driver threw my fragile package over the 6-foot fence! Contents are shattered.,We hold our delivery partners to high service standards. Please DM us your tracking number and photos of the package so we can escalate this to the dispatch manager. ^ST
101580,customer_101580,,2023-10-15 12:00:00,The return window closed yesterday by 1 day. Is there any way I can still return this unused item?,101581,True,We can check if an exception can be made for you. Please DM us your order number and reason for return so an agent can review your account. ^WE,Return Request,The return window closed yesterday by 1 day. Is there any way I can still return this unused item?,We can check if an exception can be made for you. Please DM us your order number and reason for return so an agent can review your account. ^WE
101582,customer_101582,,2023-10-15 12:00:00,Are you having a sale on Echo Dot devices next week for Prime Day?,101583,True,"We don't announce promotional deals in advance, but keep an eye on our Today's Deals page at amzn.to/deals for the latest announcements! ^AB",Other,Are you having a sale on Echo Dot devices next week for Prime Day?,"We don't announce promotional deals in advance, but keep an eye on our Today's Deals page at amzn.to/deals for the latest announcements! ^AB"
101584,customer_101584,,2023-10-15 12:00:00,"Amazon Prime delivery was promised by 8 PM yesterday, still hasn't arrived. Very disappointed.",101585,True,"We understand how frustrating late deliveries are, especially with Prime. DM us your account email and order details so we can make this right. ^SK",Order Delay,"Amazon Prime delivery was promised by 8 PM yesterday, still hasn't arrived. Very disappointed.","We understand how frustrating late deliveries are, especially with Prime. DM us your account email and order details so we can make this right. ^SK"
101586,customer_101586,,2023-10-15 12:00:00,Can you please refund the money for the missing item in my package?,101587,True,We apologize for the missing item! Please DM us your order ID and confirm which item was missing so we can process a full refund or replacement immediately. ^TR,Refund Request,Can you please refund the money for the missing item in my package?,We apologize for the missing item! Please DM us your order ID and confirm which item was missing so we can process a full refund or replacement immediately. ^TR
101588,customer_101588,,2023-10-15 12:00:00,My account got suspended without any explanation. How do I appeal this decision?,101589,True,We understand your concern. Account suspensions are reviewed by our specialized Account Review team. Please check your inbox for an email from our team or DM us. ^KJ,Account Access,My account got suspended without any explanation. How do I appeal this decision?,We understand your concern. Account suspensions are reviewed by our specialized Account Review team. Please check your inbox for an email from our team or DM us. ^KJ
101590,customer_101590,,2023-10-15 12:00:00,"Credit card is declined only on Amazon website, works fine elsewhere. Please fix this.",101591,True,This may be caused by an expired billing address on file. Please verify your billing details at amzn.to/payments or DM us for further assistance. ^KL,Payment Issue,"Credit card is declined only on Amazon website, works fine elsewhere. Please fix this.",This may be caused by an expired billing address on file. Please verify your billing details at amzn.to/payments or DM us for further assistance. ^KL
101592,customer_101592,,2023-10-15 12:00:00,The perfume I bought smells fake and the seal was clearly broken. How do you allow counterfeit items?,101593,True,Amazon strictly prohibits counterfeit items. We take this very seriously. Please DM us your order details so our investigation team can review the seller. ^RK,Product Complaint,The perfume I bought smells fake and the seal was clearly broken. How do you allow counterfeit items?,Amazon strictly prohibits counterfeit items. We take this very seriously. Please DM us your order details so our investigation team can review the seller. ^RK
101594,customer_101594,,2023-10-15 12:00:00,"Courier marked customer unavailable, but I waited home all day. Nobody even rang the bell.",101595,True,We're sorry for the inconvenience! Please DM us your tracking details and best contact number so we can instruct the local delivery hub to re-attempt today. ^MN,Delivery Problem,"Courier marked customer unavailable, but I waited home all day. Nobody even rang the bell.",We're sorry for the inconvenience! Please DM us your tracking details and best contact number so we can instruct the local delivery hub to re-attempt today. ^MN
